date,time,log_id,level,component,message,log_id_numeric,hour,minute,second,message_length,word_count,component_length,prediction,anomaly_score,anomaly
081110,114019,10028,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1485317050914225917 terminating,10028,11,40,19,64,6,28,1,0.07010812087113621,NORMAL
081110,114020,10232,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1727371778357941761 src: /10.251.126.255:42844 dest: /10.251.126.255:50010,10232,11,40,20,94,7,24,1,0.09305893710516355,NORMAL
081110,114119,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-2402036602753320612 size 67108864,34,11,41,19,122,11,16,1,0.06492869597062889,NORMAL
081110,114144,10436,INFO,dfs.DataNode$PacketResponder,Received block blk_-1849105860762445186 of size 67108864 from /10.251.91.229,10436,11,41,44,76,8,28,1,0.07272102360153193,NORMAL
081110,114231,10363,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7820996703068538967 src: /10.251.35.1:59569 dest: /10.251.35.1:50010,10363,11,42,31,89,7,24,1,0.08821354859329356,NORMAL
081110,114309,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000299_0/part-00299. blk_4984150784048864430,29,11,43,9,134,4,16,1,0.01761142350890721,NORMAL
081110,114315,10226,INFO,dfs.DataNode$PacketResponder,Received block blk_1646909113279517647 of size 67108864 from /10.251.214.130,10226,11,43,15,76,8,28,1,0.06557459548659783,NORMAL
081110,114319,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-8145226289286457574 size 67108864,33,11,43,19,122,11,16,1,0.06927504625901104,NORMAL
081110,114347,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_5809900021002850724 size 67108864,35,11,43,47,121,11,16,1,0.04208620141045294,NORMAL
081110,114354,10356,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2735034460607366827 src: /10.251.91.15:57370 dest: /10.251.91.15:50010,10356,11,43,54,90,7,24,1,0.08120069785516748,NORMAL
081110,114357,10454,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7486746679002157277 src: /10.251.42.207:57669 dest: /10.251.42.207:50010,10454,11,43,57,93,7,24,1,0.0672573950434116,NORMAL
081110,114449,10421,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8876879715755468215 src: /10.251.111.80:43834 dest: /10.251.111.80:50010,10421,11,44,49,93,7,24,1,0.08914523134478292,NORMAL
081110,114454,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000054_0/part-00054. blk_-4139299269696044017,30,11,44,54,135,4,16,1,0.012918351117465199,NORMAL
081110,114504,10561,INFO,dfs.DataNode$DataXceiver,Receiving block blk_591323161994959677 src: /10.251.195.33:50123 dest: /10.251.195.33:50010,10561,11,45,4,91,7,24,1,0.06335458306055097,NORMAL
081110,114637,10468,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5828360070550196756 terminating,10468,11,46,37,64,6,28,1,0.06980438305110997,NORMAL
081110,114717,10303,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7683667795522321323 terminating,10303,11,47,17,64,6,28,1,0.06036606289713137,NORMAL
081110,114724,10433,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7733243482102436613 src: /10.250.6.223:34069 dest: /10.250.6.223:50010,10433,11,47,24,90,7,24,1,0.08488217448680169,NORMAL
081110,114738,10395,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2980964138205299397 src: /10.251.110.196:53450 dest: /10.251.110.196:50010,10395,11,47,38,94,7,24,1,0.08319987457811134,NORMAL
081110,115017,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.191:50010 is added to blk_1589878256898761558 size 67108864,31,11,50,17,122,11,16,1,0.06747837168405196,NORMAL
081110,115202,10582,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2746863406163228797 src: /10.251.39.160:35642 dest: /10.251.39.160:50010,10582,11,52,2,93,7,24,1,0.04845805237751977,NORMAL
081110,115204,10569,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3067558337579347170 src: /10.250.6.191:34137 dest: /10.250.6.191:50010,10569,11,52,4,90,7,24,1,0.05451344216788567,NORMAL
081110,115226,10579,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8992894896370738220 src: /10.251.43.210:54766 dest: /10.251.43.210:50010,10579,11,52,26,92,7,24,1,0.08436844717816289,NORMAL
081110,115408,10446,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7230947007726948080 src: /10.251.29.239:53564 dest: /10.251.29.239:50010,10446,11,54,8,93,7,24,1,0.059851838330064855,NORMAL
081110,115526,10492,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1869228153483717375 src: /10.251.203.4:56599 dest: /10.251.203.4:50010,10492,11,55,26,90,7,24,1,0.06961170260752214,NORMAL
081110,115614,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_-3949633496933134307 size 67108864,28,11,56,14,122,11,16,1,0.05583101939780277,NORMAL
081110,115700,10671,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8745453424063341007 terminating,10671,11,57,0,64,6,28,1,0.0023294358752083966,NORMAL
081110,115734,10668,INFO,dfs.DataNode$PacketResponder,Received block blk_-2117066166574895060 of size 67108864 from /10.251.73.188,10668,11,57,34,76,8,28,1,0.041725091551927274,NORMAL
081110,115737,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.33:50010 is added to blk_512039711533506696 size 67108864,27,11,57,37,120,11,16,1,0.04672844242197416,NORMAL
081110,115742,10672,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6017354285686373326 terminating,10672,11,57,42,63,6,28,1,0.033660339224154234,NORMAL
081110,115804,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.83:50010 is added to blk_5176855630425795751 size 67108864,32,11,58,4,121,11,16,1,0.02322179365245125,NORMAL
081110,115934,10597,INFO,dfs.DataNode$PacketResponder,Received block blk_-4433556521525567493 of size 28492032 from /10.250.6.4,10597,11,59,34,73,8,28,1,0.020029334131807408,NORMAL
081110,120103,10778,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5321676321043683563 terminating,10778,12,1,3,64,6,28,1,0.00967549282691238,NORMAL
081110,120139,10638,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-357695136519539363 terminating,10638,12,1,39,63,6,28,1,0.03983698148690873,NORMAL
081110,120233,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_-7603740654202748654 size 67108864,27,12,2,33,122,11,16,1,0.041936458166815016,NORMAL
081110,120246,10414,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1279439901767890758 terminating,10414,12,2,46,63,6,28,1,0.03341221984235543,NORMAL
081110,120247,10427,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8942969309743886844 src: /10.251.110.68:58266 dest: /10.251.110.68:50010,10427,12,2,47,92,7,24,1,0.05896392355749358,NORMAL
081110,120247,10525,INFO,dfs.DataNode$PacketResponder,Received block blk_469871968689793326 of size 67108864 from /10.251.30.179,10525,12,2,47,74,8,28,1,0.042942459035825276,NORMAL
081110,120410,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_001080_0/part-01080. blk_2847401988110989655,35,12,4,10,134,4,16,1,0.00309184584402733,NORMAL
081110,120429,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_4307207852226914003 size 67108864,29,12,4,29,122,11,16,1,0.054372078490755926,NORMAL
081110,120516,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_3506875694435075421 size 67108864,31,12,5,16,121,11,16,1,0.06416184608454023,NORMAL
081110,120524,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_-4945182943709543868 size 67108864,26,12,5,24,123,11,16,1,0.046034715071284094,NORMAL
081110,120621,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000809_0/part-00809. blk_7550266985912909372,32,12,6,21,134,4,16,1,0.019666849307701684,NORMAL
081110,120718,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_-4619809198345103330 size 67108864,34,12,7,18,123,11,16,1,0.045192202116342894,NORMAL
081110,120807,10546,INFO,dfs.DataNode$PacketResponder,Received block blk_4614530673206341566 of size 67108864 from /10.251.91.229,10546,12,8,7,75,8,28,1,0.0400657033094769,NORMAL
081110,120857,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_6125469222540396851 size 67108864,29,12,8,57,122,11,16,1,0.027036762231660627,NORMAL
081110,120931,10872,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6868050965297613251 src: /10.251.201.204:47734 dest: /10.251.201.204:50010,10872,12,9,31,94,7,24,1,0.07923380858338946,NORMAL
081110,121045,10833,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7266711648018793699 src: /10.251.31.242:47086 dest: /10.251.31.242:50010,10833,12,10,45,93,7,24,1,0.08533253776134336,NORMAL
081110,121136,10865,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9146254623576405494 src: /10.250.7.146:60294 dest: /10.250.7.146:50010,10865,12,11,36,90,7,24,1,0.07963990719986952,NORMAL
081110,121153,10880,INFO,dfs.DataNode$PacketResponder,Received block blk_-6966935672736779591 of size 67108864 from /10.251.90.64,10880,12,11,53,75,8,28,1,0.049279718371106895,NORMAL
081110,121156,11034,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7411687001739959508 src: /10.251.122.65:46080 dest: /10.251.122.65:50010,11034,12,11,56,93,7,24,1,0.07035577535304027,NORMAL
081110,121202,11005,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6514181997629420906 terminating,11005,12,12,2,63,6,28,1,0.03066365760383627,NORMAL
081110,121248,10737,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4434479572312007079 src: /10.251.30.101:60539 dest: /10.251.30.101:50010,10737,12,12,48,93,7,24,1,0.08181002525479025,NORMAL
081110,121402,10935,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3339018122410311668 terminating,10935,12,14,2,64,6,28,1,0.033793209866441076,NORMAL
081110,121647,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_5272761429354463572 size 67108864,30,12,16,47,120,11,16,1,0.05598589177833707,NORMAL
081110,121711,11025,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1680563440028826904 terminating,11025,12,17,11,64,6,28,1,0.05938744959330178,NORMAL
081110,121758,10889,INFO,dfs.DataNode$PacketResponder,Received block blk_-5671206752084326639 of size 67108864 from /10.251.214.67,10889,12,17,58,76,8,28,1,0.03781304135292041,NORMAL
081110,121758,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_1649162819905816843,13,12,17,58,50,4,20,-1,-0.057864470739666274,ANOMALY
081110,121943,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_001335_0/part-01335. blk_-2541428592126088938,29,12,19,43,135,4,16,1,0.015009054477067463,NORMAL
081110,121951,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_6547729596040509998 size 67108864,30,12,19,51,119,11,16,1,0.03198272314973838,NORMAL
081110,122121,10760,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3673133694834392576 src: /10.251.109.209:49088 dest: /10.251.109.209:50010,10760,12,21,21,95,7,24,1,0.08192678699286748,NORMAL
081110,122207,11264,INFO,dfs.DataNode$PacketResponder,Received block blk_48742413802609430 of size 67108864 from /10.251.106.10,11264,12,22,7,73,8,28,1,0.05204272533553622,NORMAL
081110,122210,11081,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6085274723649229095 src: /10.251.127.191:51113 dest: /10.251.127.191:50010,11081,12,22,10,94,7,24,1,0.08072516199663826,NORMAL
081110,122309,11240,INFO,dfs.DataNode$PacketResponder,Received block blk_-227411387418683230 of size 67108864 from /10.251.194.213,11240,12,23,9,76,8,28,1,0.060972499947006875,NORMAL
081110,122314,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.160:50010 is added to blk_3079488924320077240 size 67108864,29,12,23,14,121,11,16,1,0.07651284838123829,NORMAL
081110,122407,11042,INFO,dfs.DataNode$PacketResponder,Received block blk_692184983396207285 of size 67108864 from /10.250.6.214,11042,12,24,7,73,8,28,1,0.05175572678632434,NORMAL
081110,122444,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-5009274684359267777 size 67108864,30,12,24,44,122,11,16,1,0.06801690512830416,NORMAL
081110,122607,11193,INFO,dfs.DataNode$PacketResponder,Received block blk_2599050023684318911 of size 67108864 from /10.251.106.10,11193,12,26,7,75,8,28,1,0.06273913176208684,NORMAL
081110,122609,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.195:50010 is added to blk_3911263675181899748 size 67108864,26,12,26,9,122,11,16,1,0.053781040720851325,NORMAL
081110,122630,10903,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5641239200978828454 src: /10.251.42.9:51808 dest: /10.251.42.9:50010,10903,12,26,30,88,7,24,1,0.07571435237536484,NORMAL
081110,122648,11281,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8852638972311349374 src: /10.251.107.227:46913 dest: /10.251.107.227:50010,11281,12,26,48,95,7,24,1,0.08355900919992376,NORMAL
081110,122702,11168,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-719498947487451844 src: /10.251.125.193:52079 dest: /10.251.125.193:50010,11168,12,27,2,94,7,24,1,0.05937814465560182,NORMAL
081110,122717,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.63:50010 is added to blk_-3170270010972115378 size 67108864,27,12,27,17,121,11,16,1,0.07570341263090596,NORMAL
081110,122719,11316,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6988110707613820142 src: /10.251.123.132:47658 dest: /10.251.123.132:50010,11316,12,27,19,94,7,24,1,0.08972234710132687,NORMAL
081110,123008,11210,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1490623381339215624 terminating,11210,12,30,8,64,6,28,1,0.06420757473138394,NORMAL
081110,123012,10997,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2192382893903170466 src: /10.251.201.204:36915 dest: /10.251.201.204:50010,10997,12,30,12,95,7,24,1,0.08853217369878474,NORMAL
081110,123040,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.149:50010 is added to blk_-6247364168500873179 size 67108864,26,12,30,40,123,11,16,1,0.058744561080039615,NORMAL
081110,123114,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.237:50010 is added to blk_4234385041723406944 size 67108864,33,12,31,14,122,11,16,1,0.06980336750391819,NORMAL
081110,123132,11170,INFO,dfs.DataNode$PacketResponder,Received block blk_8968608251219902913 of size 67108864 from /10.251.195.52,11170,12,31,32,75,8,28,1,0.0755847495716011,NORMAL
081110,123237,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.100:50010 is added to blk_-8502460962248995911 size 28489733,30,12,32,37,122,11,16,1,0.07877592120307503,NORMAL
081110,123252,11126,INFO,dfs.DataNode$PacketResponder,Received block blk_-1201318815778694289 of size 67108864 from /10.251.194.147,11126,12,32,52,77,8,28,1,0.05907474988130962,NORMAL
081110,123252,11243,INFO,dfs.DataNode$PacketResponder,Received block blk_-9089815063425241739 of size 67108864 from /10.251.126.255,11243,12,32,52,77,8,28,1,0.06010387388454136,NORMAL
081110,123309,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.32:50010 is added to blk_1389634598105954660 size 67108864,29,12,33,9,121,11,16,1,0.06813172873982604,NORMAL
081110,123401,10856,INFO,dfs.DataNode$PacketResponder,Received block blk_557803157214911261 of size 67108864 from /10.251.198.196,10856,12,34,1,75,8,28,1,0.047437147566390725,NORMAL
081110,123453,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.9:50010 is added to blk_-1435656632270396446 size 28490269,27,12,34,53,120,11,16,1,0.04762361967168671,NORMAL
081110,123517,11398,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_7345322407792942877 terminating,11398,12,35,17,63,6,28,1,0.06670704949619971,NORMAL
081110,123541,11406,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8939321760994370713 terminating,11406,12,35,41,64,6,28,1,0.073726962118704,NORMAL
081110,123543,11010,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3958940914408609637 terminating,11010,12,35,43,63,6,28,1,0.07239567784819034,NORMAL
081110,123726,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_001968_1/part-01968. blk_5106303344783117537,30,12,37,26,134,4,16,1,0.02522326611339587,NORMAL
081110,123810,11328,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6628512193350164674 src: /10.251.73.220:33460 dest: /10.251.73.220:50010,11328,12,38,10,92,7,24,1,0.08950885721257446,NORMAL
081110,123827,11309,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5587827566367944828 terminating,11309,12,38,27,64,6,28,1,0.07598591352656514,NORMAL
081110,124158,11529,INFO,dfs.DataNode$DataXceiver,10.250.11.53:50010 Served block blk_-743349875664670637 to /10.250.11.53,11529,12,41,58,72,6,24,1,0.030695158191689997,NORMAL
081110,124159,11369,WARN,dfs.DataNode$DataXceiver,10.251.70.5:50010:Got exception while serving blk_4581070264530964999 to /10.250.13.188:,11369,12,41,59,88,7,24,1,0.04647181471609174,NORMAL
081110,124817,11533,WARN,dfs.DataNode$DataXceiver,10.251.74.79:50010:Got exception while serving blk_2139707931694085102 to /10.251.111.228:,11533,12,48,17,90,7,24,1,0.08133345900911904,NORMAL
081110,125138,11558,WARN,dfs.DataNode$DataXceiver,10.251.42.246:50010:Got exception while serving blk_-3056652732896088330 to /10.251.27.63:,11558,12,51,38,90,7,24,1,0.07489456572816228,NORMAL
081110,125914,11536,WARN,dfs.DataNode$DataXceiver,10.250.13.188:50010:Got exception while serving blk_73389299186801686 to /10.251.123.33:,11536,12,59,14,88,7,24,1,0.04852993484594148,NORMAL
081110,125920,11517,WARN,dfs.DataNode$DataXceiver,10.251.42.16:50010:Got exception while serving blk_4963214289850966664 to /10.251.202.181:,11517,12,59,20,90,7,24,1,0.053280805827150224,NORMAL
081110,130315,11823,WARN,dfs.DataNode$DataXceiver,10.251.71.240:50010:Got exception while serving blk_-8082428389627750477 to /10.251.71.97:,11823,13,3,15,90,7,24,1,0.0547302565232734,NORMAL
081110,130558,11608,INFO,dfs.DataNode$DataXceiver,10.251.39.192:50010 Served block blk_6338761369201338121 to /10.251.90.81,11608,13,5,58,73,6,24,1,0.01073480365352475,NORMAL
081110,131041,11754,WARN,dfs.DataNode$DataXceiver,10.251.122.38:50010:Got exception while serving blk_7489155602821840025 to /10.251.26.8:,11754,13,10,41,88,7,24,1,0.06946295758721227,NORMAL
081110,131128,11976,INFO,dfs.DataNode$DataXceiver,10.251.67.225:50010 Served block blk_2038610753592374847 to /10.250.18.114,11976,13,11,28,74,6,24,1,0.052079395112658466,NORMAL
081110,131233,11867,WARN,dfs.DataNode$DataXceiver,10.251.197.226:50010:Got exception while serving blk_2101007907134483259 to /10.251.31.242:,11867,13,12,33,91,7,24,1,0.07618814163193477,NORMAL
081110,131806,11757,WARN,dfs.DataNode$DataXceiver,10.251.26.177:50010:Got exception while serving blk_3848747149919646864 to /10.251.125.174:,11757,13,18,6,91,7,24,1,0.06390632567541554,NORMAL
081110,131950,11797,WARN,dfs.DataNode$DataXceiver,10.251.30.85:50010:Got exception while serving blk_8059204889272489644 to /10.250.7.96:,11797,13,19,50,87,7,24,1,0.06468119549760193,NORMAL
081110,132523,11832,WARN,dfs.DataNode$DataXceiver,10.251.39.179:50010:Got exception while serving blk_1683075246463470765 to /10.250.14.38:,11832,13,25,23,89,7,24,1,0.08265585293071248,NORMAL
081110,133337,11768,INFO,dfs.DataNode$DataXceiver,10.250.10.100:50010 Served block blk_9216955386716663841 to /10.251.90.64,11768,13,33,37,73,6,24,1,0.05500715388339161,NORMAL
081110,133657,11701,WARN,dfs.DataNode$DataXceiver,10.251.123.132:50010:Got exception while serving blk_4048438071314937575 to /10.251.194.213:,11701,13,36,57,92,7,24,1,0.06618124124430153,NORMAL
081110,133823,11970,INFO,dfs.DataNode$DataXceiver,10.251.203.149:50010 Served block blk_-1432303681669932458 to /10.250.10.176,11970,13,38,23,76,6,24,1,0.06051747458307288,NORMAL
081110,133946,11947,WARN,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_1910039736720341651 to /10.251.31.85:,11947,13,39,46,90,7,24,1,0.08203710967569178,NORMAL
081110,135429,12030,WARN,dfs.DataNode$DataXceiver,10.251.70.37:50010:Got exception while serving blk_1646534811870220828 to /10.250.11.100:,12030,13,54,29,89,7,24,1,0.06328861431660682,NORMAL
081110,135645,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-4984504651603069357,13,13,56,45,51,4,20,-1,-0.058154810228743026,ANOMALY
081110,135653,12034,WARN,dfs.DataNode$DataXceiver,10.251.214.130:50010:Got exception while serving blk_424461424221613461 to /10.251.71.193:,12034,13,56,53,90,7,24,1,0.05493348041292395,NORMAL
081110,135803,12201,INFO,dfs.DataNode$DataXceiver,10.251.214.18:50010 Served block blk_7297060562345904886 to /10.251.29.239,12201,13,58,3,74,6,24,-1,-0.00599623655326198,ANOMALY
081110,135806,12060,WARN,dfs.DataNode$DataXceiver,10.251.215.70:50010:Got exception while serving blk_-7391656937286046074 to /10.251.107.196:,12060,13,58,6,92,7,24,1,0.04064652793065093,NORMAL
081110,142841,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000258_0/part-00258. blk_387577766066135394,28,14,28,41,134,4,16,1,0.01652180839052897,NORMAL
081110,143222,12360,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6107935679779418195 src: /10.251.43.115:55925 dest: /10.251.43.115:50010,12360,14,32,22,92,7,24,1,0.08914466290559125,NORMAL
081110,143232,12469,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3584162266158512993 terminating,12469,14,32,32,63,6,28,1,0.07362278026872798,NORMAL
081110,143318,12458,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2591043665372016488 terminating,12458,14,33,18,64,6,28,1,0.06473086540637601,NORMAL
081110,143336,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000257_0/part-00257. blk_-1732662141253491971,30,14,33,36,136,4,16,1,0.009385788232393999,NORMAL
081110,143353,12141,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4959462704623252283 src: /10.251.125.174:44166 dest: /10.251.125.174:50010,12141,14,33,53,94,7,24,1,0.07305750409362433,NORMAL
081110,143430,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.96:50010 is added to blk_4553790855855864497 size 67108864,34,14,34,30,119,11,16,1,0.04093831928913583,NORMAL
081110,143551,12299,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3261177124784025140 src: /10.251.29.239:43937 dest: /10.251.29.239:50010,12299,14,35,51,93,7,24,1,0.08220463178603676,NORMAL
081110,143554,12294,INFO,dfs.DataNode$PacketResponder,Received block blk_7501235595045510958 of size 67108864 from /10.251.214.67,12294,14,35,54,75,8,28,1,0.055110806423678216,NORMAL
081110,143613,12543,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3486808304671603275 src: /10.251.30.85:37518 dest: /10.251.30.85:50010,12543,14,36,13,91,7,24,1,0.07813294273683147,NORMAL
081110,143651,12577,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6563909003697001371 src: /10.251.39.144:48872 dest: /10.251.39.144:50010,12577,14,36,51,92,7,24,1,0.07738666987716913,NORMAL
081110,143725,12558,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4068667188725811395 terminating,12558,14,37,25,63,6,28,1,0.07065072775869902,NORMAL
081110,143736,12448,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7355153279766988632 src: /10.251.194.245:35876 dest: /10.251.194.245:50010,12448,14,37,36,95,7,24,1,0.08249628697056466,NORMAL
081110,143920,12287,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4854562124894030819 src: /10.250.10.100:40486 dest: /10.250.10.100:50010,12287,14,39,20,93,7,24,1,0.08918653889236611,NORMAL
081110,143945,12653,INFO,dfs.DataNode$PacketResponder,Received block blk_1828089683746536118 of size 67108864 from /10.250.6.223,12653,14,39,45,74,8,28,1,0.06900808181979912,NORMAL
081110,144004,12354,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1345503778930512538 src: /10.251.75.163:40307 dest: /10.251.75.163:50010,12354,14,40,4,92,7,24,1,0.0680320955975634,NORMAL
081110,144024,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.70:50010 is added to blk_4318179566727871532 size 67108864,32,14,40,24,121,11,16,1,0.07003570900850725,NORMAL
081110,144035,12577,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_727000711161641724 terminating,12577,14,40,35,62,6,28,1,0.06054946703403541,NORMAL
081110,144100,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to blk_-2916658835497879256 size 67108864,31,14,41,0,122,11,16,1,0.016076435712827464,NORMAL
081110,144201,12384,INFO,dfs.DataNode$PacketResponder,Received block blk_7227035060836018780 of size 67108864 from /10.250.5.237,12384,14,42,1,74,8,28,1,0.0257541312282753,NORMAL
081110,144220,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.209:50010 is added to blk_4069436988023676023 size 67108864,28,14,42,20,122,11,16,1,0.06745866411235957,NORMAL
081110,144309,12287,INFO,dfs.DataNode$PacketResponder,Received block blk_-3981735565440284420 of size 67108864 from /10.251.127.243,12287,14,43,9,77,8,28,1,0.04716347795985265,NORMAL
